step,train_loss,step_s,tokens_s,cpu_pct,temp_c,gpu_pct,vram_mb,power_w
22800,5.97842,0.1282,31954.7,1.3,71.0,0.0,1314.0,49.78
22900,5.95683,0.1282,31952.4,0.9,74.0,86.0,1314.0,48.26
23000,6.00108,0.1282,31941.2,4.4,70.0,0.0,1314.0,47.06
23100,5.95374,0.1283,31929.0,1.3,71.0,0.0,1314.0,49.76
23200,6.03415,0.1283,31928.9,0.9,74.0,76.0,1314.0,50.26
23300,5.93268,0.1283,31925.1,2.6,74.0,68.0,1314.0,49.9
23400,5.99349,0.1283,31921.0,0.9,72.0,0.0,1314.0,49.25
23500,5.93739,0.1289,31764.3,4.2,71.0,93.0,1314.0,50.07
23600,5.97499,0.1289,31773.0,1.3,70.0,55.0,1314.0,49.57
23700,6.03288,0.1289,31773.3,1.8,73.0,97.0,1314.0,49.92
23800,5.94875,0.1289,31778.2,0.9,73.0,37.0,1314.0,48.34
23900,5.95961,0.1289,31783.5,3.5,70.0,1.0,1314.0,46.71
24000,5.95951,0.1282,31949.7,7.8,70.0,0.0,1314.0,49.62
24100,5.97657,0.1282,31946.2,3.0,70.0,0.0,1314.0,49.99
24200,5.91067,0.1289,31788.3,1.8,69.0,0.0,1314.0,49.28
24300,5.9945,0.1289,31785.1,0.5,69.0,0.0,1314.0,46.43
24400,5.96514,0.1289,31784.8,0.9,71.0,0.0,1314.0,49.58
24500,5.97031,0.1289,31778.4,5.6,70.0,18.0,1314.0,45.6
24600,5.94848,0.1289,31776.8,1.3,73.0,95.0,1314.0,49.8
24700,5.99755,0.1283,31934.9,1.8,72.0,0.0,1314.0,49.49
24800,5.93618,0.1283,31931.0,3.2,73.0,37.0,1314.0,48.21
24900,5.95779,0.1283,31923.6,2.2,70.0,0.0,1314.0,49.65
25000,5.95159,0.1283,31926.9,6.1,71.0,0.0,1314.0,48.81
25100,6.03138,0.1283,31926.2,2.2,70.0,0.0,1314.0,48.27
25200,6.02921,0.1284,31906.6,2.6,74.0,63.0,1341.0,50.07
25300,5.98603,0.1284,31902.8,1.3,74.0,25.0,1341.0,49.41
25400,5.98114,0.1284,31908.3,2.2,73.0,15.0,1341.0,47.32
25500,5.88807,0.1284,31911.1,5.0,70.0,0.0,1341.0,49.34
25600,6.04515,0.1283,31915.6,1.4,70.0,0.0,1341.0,49.67
25700,5.94724,0.1283,31932.4,1.4,70.0,0.0,1341.0,49.24
25800,5.94146,0.1282,31943.1,0.9,70.0,0.0,1341.0,48.54
25900,5.95063,0.1282,31945.3,1.7,74.0,45.0,1341.0,50.12
26000,5.85749,0.1282,31945.0,6.8,70.0,50.0,1341.0,47.65
26100,5.98053,0.1282,31941.7,0.9,73.0,0.0,1341.0,46.47
26200,5.95937,0.1282,31948.8,1.3,70.0,0.0,1341.0,49.58
26300,5.97246,0.1282,31945.6,1.3,70.0,0.0,1341.0,48.31
26400,5.92373,0.1282,31946.0,0.5,70.0,0.0,1341.0,49.92
26500,6.02248,0.1282,31944.7,5.6,70.0,17.0,1341.0,45.38
26600,5.98548,0.1282,31951.1,1.3,73.0,86.0,1341.0,50.02
26700,5.99942,0.1282,31949.8,0.8,70.0,0.0,1341.0,49.77
26800,6.04599,0.1282,31954.6,0.9,73.0,20.0,1341.0,48.4
26900,5.96476,0.1282,31956.0,0.9,71.0,10.0,1341.0,49.5
27000,5.93976,0.1281,31963.1,5.1,71.0,78.0,1341.0,49.95
27100,5.99479,0.1282,31961.9,1.8,70.0,0.0,1341.0,49.22
27200,5.90582,0.1281,31963.4,1.4,73.0,81.0,1341.0,50.2
27300,6.03002,0.1281,31964.4,1.3,73.0,66.0,1341.0,49.66
